Sold to Party Number,Sold to Country/State,Bill to Party Acct,Bill to party Country/State,Ship to Party Number,Ship to Country/State,End Customer Number,Mock MPN,Mock Plant,Mock Manufacturer,Plant Materal - Supplier Lead Time (Key),ATP Date,Cust Required date,Order Qty,Remaining qty,Ext Resale,Unit Price
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 13499,MPN1330,Plant 1,MFR9,777,45184,45184,5000,5000,2140,0.428
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 13499,MPN1330,Plant 1,MFR9,777,45191,45191,5000,5000,2140,0.428
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 13499,MPN1330,Plant 1,MFR9,777,45191,45191,5000,5000,2140,0.428
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 13499,MPN1330,Plant 1,MFR9,777,45198,45198,5000,5000,2140,0.428
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 13499,MPN1330,Plant 1,MFR9,777,45198,45198,5000,5000,2140,0.428
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 13499,MPN1330,Plant 1,MFR9,777,45261,45261,5000,5000,2140,0.428
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 13499,MPN1330,Plant 1,MFR9,777,45135,45044,5000,5000,2140,0.428
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 13499,MPN1330,Plant 1,MFR9,777,45135,45051,5000,5000,2140,0.428
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 13499,MPN1330,Plant 1,MFR9,777,45135,45051,5000,5000,2140,0.428
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 13499,MPN1330,Plant 1,MFR9,777,45141,45058,5000,5000,2140,0.428
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 13499,MPN1330,Plant 1,MFR9,777,45141,45065,5000,5000,2140,0.428
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 13499,MPN1330,Plant 1,MFR9,777,45141,45072,5000,5000,2140,0.428
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 13499,MPN1330,Plant 1,MFR9,777,45141,45072,5000,5000,2140,0.428
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 13499,MPN1330,Plant 1,MFR9,777,45141,45072,5000,5000,2140,0.428
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 13499,MPN1330,Plant 1,MFR9,777,45141,45079,5000,5000,2140,0.428
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 37004,MPN1331,Plant 1,MFR11,777,45120,44720,28000,28000,20440,0.73
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 37004,MPN1331,Plant 1,MFR11,777,45120,44720,12000,12000,8760,0.73
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 37004,MPN1331,Plant 1,MFR11,777,45148,45148,4000,4000,2920,0.73
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 37004,MPN1331,Plant 1,MFR11,777,45204,45204,4000,4000,2920,0.73
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 37004,MPN1331,Plant 1,MFR11,777,44956,44956,8000,8000,5840,0.73
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 37004,MPN1331,Plant 1,MFR11,777,45013,45013,8000,8000,5840,0.73
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 37004,MPN1331,Plant 1,MFR11,777,45013,45013,8000,8000,5840,0.73
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 37004,MPN1331,Plant 1,MFR11,777,45013,45013,8000,8000,5840,0.73
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 37004,MPN1331,Plant 1,MFR11,777,45013,45013,8000,8000,5840,0.73
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 37004,MPN1331,Plant 1,MFR11,777,45013,45013,8000,8000,5840,0.73
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 37004,MPN1331,Plant 1,MFR11,777,45025,45025,4000,4000,2920,0.73
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 37004,MPN1331,Plant 1,MFR11,777,45025,45025,4000,4000,2920,0.73
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 37004,MPN1331,Plant 1,MFR11,777,45069,45069,8000,8000,5840,0.73
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 37004,MPN1331,Plant 1,MFR11,777,45069,45069,8000,8000,5840,0.73
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3754,MPN71,Plant 1,MFR11,777,45354,45354,21000,21000,602.7,0.0287
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3754,MPN72,Plant 1,MFR11,180,45361,45361,255000,255000,14290.2,0.05604
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3754,MPN74,Plant 1,MFR13,777,45376,45376,558000,558000,23715,0.0425
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3754,MPN74,Plant 1,MFR13,777,45445,45445,1614000,1614000,68595,0.0425
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3754,MPN370,Plant 1,MFR11,180,45452,45452,345000,345000,19596,0.0568
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3754,MPN74,Plant 1,MFR13,777,45457,45457,1134000,1134000,48195,0.0425
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer,MPN1332,Plant 1,MFR46,210,45162,45107,66000,66000,462,0.007
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3754,MPN88,Plant 1,MFR11,777,45361,45361,22500,22500,3600,0.16
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3754,MPN1152,Plant 1,MFR11,777,45729,45354,9000,9000,11880,1.32
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3754,MPN84,Plant 1,MFR15,777,45729,45022,64500,64500,37861.5,0.587
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3754,MPN84,Plant 1,MFR15,777,45729,45028,160500,160500,94213.5,0.587
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3754,MPN84,Plant 1,MFR15,777,45729,45035,160500,160500,94213.5,0.587
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3754,MPN84,Plant 1,MFR15,777,45520,45179,250500,177000,103899,0.587
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3754,MPN84,Plant 1,MFR15,777,45729,45179,250500,73500,43144.5,0.587
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3754,MPN81,Plant 1,MFR11,372,45445,45445,125000,125000,31637.5,0.2531
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3754,MPN81,Plant 1,MFR11,372,45457,45457,75000,75000,18982.5,0.2531
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3754,MPN89,Plant 1,MFR15,777,45508,45508,141000,141000,1297.2,0.0092
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3754,MPN93,Plant 1,MFR15,777,45522,45522,2389500,2389500,953649.45,0.3991
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3754,MPN372,Plant 1,MFR15,777,45620,45620,372000,372000,14136,0.038
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3754,MPN372,Plant 1,MFR15,777,45632,45632,198000,198000,7524,0.038
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1333,Plant 1,MFR48,372,44974,44762,414000,108000,4320,0.04
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1333,Plant 1,MFR48,372,44981,44762,414000,108000,4320,0.04
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1333,Plant 1,MFR48,372,45001,44762,414000,144000,5760,0.04
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1333,Plant 1,MFR48,372,44988,44762,414000,54000,2160,0.04
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1333,Plant 1,MFR48,372,45001,44762,723000,495000,19800,0.04
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1333,Plant 1,MFR48,372,45040,44762,723000,228000,9120,0.04
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3754,MPN95,Plant 1,MFR9,777,45431,45431,125000,125000,54487.5,0.4359
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3754,MPN94,Plant 1,MFR15,777,45508,45508,855000,855000,14364,0.0168
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3754,MPN96,Plant 1,MFR15,777,45557,45557,3195000,3195000,23323.5,0.0073
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1334,Plant 4,MFR77,28,44939,44939,7600,7599,21581.16,2.84
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1334,Plant 4,MFR77,28,44981,44939,7600,1,2.84,2.84
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1334,Plant 4,MFR77,28,44939,44939,25840,25840,73385.6,2.84
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1335,Plant 4,MFR9,777,45324,44727,4000,4000,9324,2.331
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1334,Plant 4,MFR77,28,44981,44946,15200,15200,43168,2.84
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1334,Plant 4,MFR77,28,44981,44946,6080,6080,17267.2,2.84
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1334,Plant 4,MFR77,28,44981,44953,13680,13680,38851.2,2.84
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1334,Plant 4,MFR77,28,44981,44953,15200,15200,43168,2.84
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1334,Plant 4,MFR77,28,44981,44953,6080,6080,17267.2,2.84
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1334,Plant 4,MFR77,28,44981,44953,16720,16720,47484.8,2.84
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1334,Plant 4,MFR77,28,44981,44960,13680,13680,38851.2,2.84
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1334,Plant 4,MFR77,28,44981,44960,13680,13680,38851.2,2.84
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1334,Plant 4,MFR77,28,44981,44964,12160,12160,34534.4,2.84
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1334,Plant 4,MFR77,28,44981,44967,12160,12160,34534.4,2.84
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1334,Plant 4,MFR77,28,44981,44979,1520,1520,4316.8,2.84
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1334,Plant 4,MFR77,28,44981,44981,10640,10640,30217.6,2.84
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1334,Plant 4,MFR77,28,44981,44981,15200,15200,43168,2.84
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1334,Plant 4,MFR77,28,44988,44988,13680,13680,38851.2,2.84
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1335,Plant 4,MFR9,777,45212,44769,4000,4000,10200,2.55
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1335,Plant 4,MFR9,777,45212,45163,4000,4000,8547.2,2.1368
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1335,Plant 4,MFR9,777,45226,45226,4000,4000,8547.2,2.1368
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1336,Plant 4,MFR9,777,44936,44918,59200,56800,434860.8,7.656
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1336,Plant 4,MFR9,777,44936,44918,800,800,6124.8,7.656
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,45313,44946,53000,28000,137760,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,45324,44946,53000,25000,123000,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,45033,44715,15000,9000,44280,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,45103,44715,15000,1000,4920,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,45313,44715,15000,3000,14760,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,45288,44715,15000,2000,9840,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,45313,44729,13000,13000,63960,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,45313,44729,33000,33000,162360,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,45313,44736,33000,33000,162360,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,45313,44764,13000,13000,58630,4.51
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,45313,44771,25000,25000,123000,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,45313,44798,1000,1000,4920,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,45313,44799,29000,29000,142680,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,45313,44806,29000,29000,142680,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,45313,44827,35000,35000,172200,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,45313,44834,34000,34000,167280,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,45313,44862,29000,29000,142680,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,45313,44869,27000,27000,132840,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,45313,44869,1000,1000,4920,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,45313,44883,25000,25000,123000,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,45313,44890,15000,15000,73800,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,45313,44890,25000,25000,123000,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,44951,44496,96000,5000,24600,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,44959,44496,96000,8000,39360,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,44981,44496,96000,24000,118080,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,44966,44496,96000,6000,29520,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,44987,44496,96000,13000,63960,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1336,Plant 4,MFR9,777,45049,45049,46400,1600,12249.6,7.656
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1336,Plant 4,MFR9,777,45063,45049,46400,800,6124.8,7.656
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1336,Plant 4,MFR9,777,45324,45049,46400,44000,336864,7.656
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1336,Plant 4,MFR9,777,45324,45051,800,800,6124.8,7.656
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1335,Plant 4,MFR9,777,44967,44967,4000,4000,8547.2,2.1368
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1335,Plant 4,MFR9,777,44967,44967,32000,32000,74592,2.331
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,44987,44512,2000,1000,4920,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,44994,44512,2000,1000,4920,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,44994,44522,43000,8000,39360,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,45001,44522,43000,17000,83640,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,45015,44522,43000,2000,9840,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,45008,44522,43000,16000,78720,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1335,Plant 4,MFR9,777,45002,45002,36000,36000,83916,2.331
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1336,Plant 4,MFR9,777,45013,45013,4800,4000,30624,7.656
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1336,Plant 4,MFR9,777,45015,45013,4800,800,6124.8,7.656
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1336,Plant 4,MFR9,777,45015,45013,4800,800,6124.8,7.656
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1336,Plant 4,MFR9,777,45020,45013,4800,2400,18374.4,7.656
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1336,Plant 4,MFR9,777,45027,45013,4800,1600,12249.6,7.656
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,45015,44533,6000,5000,24600,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,45020,44533,6000,1000,4920,4.92
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1335,Plant 4,MFR9,777,45016,45016,20000,20000,42736,2.1368
Customer 19909,Texas,Customer 5955,US/TX,Customer 78910,Internationl Country,Customer 3825,MPN1337,Plant 4,MFR9,777,45020,44540,4000,3000,14760,4.92
